signal_id,source_type,source_name,timestamp_utc,timestamp_china,asset,signal_category,signal_type,direction,magnitude,confidence,is_first_hand,latency_seconds,entity,chain,title,content_text,raw_data,created_at
market_DOGE_volume_531ec889cccd48d4,market,binance_spot_futures,2026-05-29T04:32:38Z,2026-05-29 12:32:38 UTC+8,DOGE,volume,quote_volume_usd_24h,neutral,100,0.6,False,0,,,DOGE volume 24h变化 +356874892.80%,多头账户/仓位拥挤,,2026-05-29 14:29:04 UTC+8
market_DOGE_open_interest_a1d45049bb7d4d69,market,binance_spot_futures,2026-05-29T04:32:38Z,2026-05-29 12:32:38 UTC+8,DOGE,open_interest,open_interest_change_pct_24h,neutral,5.902500000000001,0.6,False,0,,,DOGE open_interest 24h变化 -1.18%,多头账户/仓位拥挤,,2026-05-29 14:29:04 UTC+8
market_HYPE_price_d914e34d5e5d4a5b,market,binance_spot_futures,2026-05-29T04:32:38Z,2026-05-29 12:32:38 UTC+8,HYPE,price,price_change_pct_24h,up,37.685,0.6,False,0,,,HYPE price 24h变化 +7.54%,24小时价格波动较大；24小时成交额较高,,2026-05-29 14:29:04 UTC+8
market_HYPE_volume_5220b2f42cdc41d1,market,binance_spot_futures,2026-05-29T04:32:38Z,2026-05-29 12:32:38 UTC+8,HYPE,volume,quote_volume_usd_24h,neutral,100,0.6,False,0,,,HYPE volume 24h变化 +1491420234.04%,24小时价格波动较大；24小时成交额较高,,2026-05-29 14:29:04 UTC+8
market_HYPE_open_interest_7ed52fff3c8a4301,market,binance_spot_futures,2026-05-29T04:32:38Z,2026-05-29 12:32:38 UTC+8,HYPE,open_interest,open_interest_change_pct_24h,neutral,11.685,0.6,False,0,,,HYPE open_interest 24h变化 +2.34%,24小时价格波动较大；24小时成交额较高,,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0001,news,first_hand:hyperliquid_clearinghouse_state,2026-05-28 19:23:27 UTC+8,2026-05-28 19:23:27 UTC+8,BTC,news_flash,whale_position,unknown,72.0,0.6,True,0,,,【巨鲸仓位】BTC Hyperliquid 多头仓位：3495.99 万美元,"<b>⚡ 链上大户 BTC多头仓位异动</b>

<b>时间：</b>2026-05-28 19:23:27 北京时间
<b>主体：</b>Hyperliquid
<b>类型：</b>巨鲸仓位
<b>规模：</b>3495.99 万美元

<b>关键事实：</b>
• 某地址在Hyperliquid持有BTC多头3496.0万美元。
• 当前浮亏157.4万美元。
• 距离爆仓约15.3%。

<b>关注点：</b>这是静态大仓位快照，只有继续变化或接近爆仓时才值得升级提醒。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0002,news,first_hand:hyperliquid_clearinghouse_state,2026-05-28 19:23:27 UTC+8,2026-05-28 19:23:27 UTC+8,ETH,news_flash,whale_position,unknown,87.0,0.6,True,0,,,【巨鲸仓位】ETH Hyperliquid 多头仓位：7952.00 万美元,"<b>⚡ Matrixport Related ETH多头仓位异动</b>

<b>时间：</b>2026-05-28 19:23:27 北京时间
<b>主体：</b>Matrixport Related
<b>类型：</b>巨鲸仓位
<b>规模：</b>7952.00 万美元

<b>关键事实：</b>
• Matrixport Related持有ETH多头7952.0万美元。
• 当前浮亏1109.8万美元。
• 距离爆仓约31.8%。

<b>关注点：</b>这是静态大仓位快照，只有继续变化或接近爆仓时才值得升级提醒。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0003,news,first_hand:hyperliquid_clearinghouse_state,2026-05-28 19:23:27 UTC+8,2026-05-28 19:23:27 UTC+8,BTC,news_flash,whale_position,unknown,72.0,0.6,True,0,,,【巨鲸仓位】BTC Hyperliquid 空头仓位：3437.52 万美元,"<b>⚡ loraclexyz BTC空头仓位异动</b>

<b>时间：</b>2026-05-28 19:23:27 北京时间
<b>主体：</b>loraclexyz
<b>类型：</b>巨鲸仓位
<b>规模：</b>3437.52 万美元

<b>关键事实：</b>
• loraclexyz持有BTC空头3437.5万美元。
• 当前浮盈88.9万美元。
• 距离爆仓约190.4%。

<b>关注点：</b>这是静态大仓位快照，只有继续变化或接近爆仓时才值得升级提醒。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0004,news,first_hand:hyperliquid_clearinghouse_state,2026-05-28 19:23:27 UTC+8,2026-05-28 19:23:27 UTC+8,HYPE,news_flash,whale_position,unknown,90.0,0.6,True,0,,,【巨鲸仓位】HYPE Hyperliquid 空头仓位：1.03 亿美元,"<b>⚡ loraclexyz HYPE空头仓位异动</b>

<b>时间：</b>2026-05-28 19:23:27 北京时间
<b>主体：</b>loraclexyz
<b>类型：</b>巨鲸仓位
<b>规模：</b>1.03 亿美元

<b>关键事实：</b>
• loraclexyz持有HYPE空头1.03亿美元。
• 当前浮亏2063.8万美元。
• 距离爆仓约58.7%。

<b>关注点：</b>这是静态大仓位快照，只有继续变化或接近爆仓时才值得升级提醒。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0005,news,first_hand:hyperliquid_clearinghouse_state,2026-05-28 19:23:27 UTC+8,2026-05-28 19:23:27 UTC+8,HYPE,news_flash,whale_position,unknown,87.0,0.6,True,0,,,【巨鲸仓位】HYPE Hyperliquid 多头仓位：7836.71 万美元,"<b>⚡ 链上大户 HYPE多头仓位异动</b>

<b>时间：</b>2026-05-28 19:23:27 北京时间
<b>主体：</b>Hyperliquid
<b>类型：</b>巨鲸仓位
<b>规模：</b>7836.71 万美元

<b>关键事实：</b>
• 某地址在Hyperliquid持有HYPE多头7836.7万美元。
• 当前浮盈2499.3万美元。
• 距离爆仓约13.6%。

<b>关注点：</b>这是静态大仓位快照，只有继续变化或接近爆仓时才值得升级提醒。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0006,news,first_hand:cex_listing_announcement,2026-05-28 08:00:00 UTC+8,2026-05-28 08:00:00 UTC+8,CTR,news_flash,exchange_listing,unknown,90.0,0.85,True,0,,,【交易所上新】Binance 发布 CTR 相关上新公告,"<b>⚡ CTR交易所公告</b>

<b>时间：</b>2026-05-28 08:00:00 北京时间
<b>主体：</b>Binance
<b>类型：</b>交易所上新
<b>规模：</b>未披露

<b>关键事实：</b>
• 交易所上新：CTR，规模未披露。

<b>关注点：</b>重点核对公告交易对、上线时间和是否已被市场提前消化。
🔗 <b>来源：</b>https://www.binance.com/en/support/announcement/ee40eb721abc460cb7edca6df04d782b

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0007,news,first_hand:token_unlock_calendar,2026-05-28 19:23:36 UTC+8,2026-05-28 19:23:36 UTC+8,HAEDAL,news_flash,token_unlock,unknown,60.0,0.6,True,0,,,【代币解锁】HAEDAL 即将发生计划解锁,"<b>⚡ HAEDAL解锁预警</b>

<b>时间：</b>2026-05-28 20:00:00 北京时间
<b>主体：</b>Token Unlocks
<b>类型：</b>代币解锁
<b>规模：</b>76.20 万美元

<b>关键事实：</b>
• HAEDAL将在2026-05-28 20:00:00 北京时间解锁76.2万美元。
• 规模约占当前流通2.92%。
• 距离发生：36 分钟内。
• 主要释放给早期投资人。
• 发现时间：2026-05-28 19:23:36 北京时间

<b>关注点：</b>重点看解锁前后交易所流入、成交量和价格是否已提前反应。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0008,news,first_hand:token_unlock_calendar,2026-05-28 19:23:36 UTC+8,2026-05-28 19:23:36 UTC+8,HOME,news_flash,token_unlock,unknown,65.0,0.6,True,0,,,【代币解锁】HOME 即将发生计划解锁,"<b>⚡ HOME解锁预警</b>

<b>时间：</b>2026-05-29 08:00:00 北京时间
<b>主体：</b>Token Unlocks
<b>类型：</b>代币解锁
<b>规模：</b>1961.73 万美元

<b>关键事实：</b>
• HOME将在2026-05-29 08:00:00 北京时间解锁1961.7万美元。
• 规模约占当前流通7.50%。
• 距离发生：约 12.6 小时后。
• 主要释放给团队/贡献者。
• 发现时间：2026-05-28 19:23:36 北京时间

<b>关注点：</b>重点看解锁前后交易所流入、成交量和价格是否已提前反应。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0009,news,first_hand:token_unlock_calendar,2026-05-28 19:23:36 UTC+8,2026-05-28 19:23:36 UTC+8,TBOT,news_flash,token_unlock,unknown,60.0,0.6,True,0,,,【代币解锁】TBOT 即将发生计划解锁,"<b>⚡ TBOT解锁预警</b>

<b>时间：</b>2026-05-31 08:00:00 北京时间
<b>主体：</b>Token Unlocks
<b>类型：</b>代币解锁
<b>规模：</b>1,097.64 美元

<b>关键事实：</b>
• TBOT将在2026-05-31 08:00:00 北京时间解锁1,098美元。
• 规模约占当前流通10.76%。
• 距离发生：约 2.5 天后。
• 主要释放给早期投资人。
• 发现时间：2026-05-28 19:23:36 北京时间

<b>关注点：</b>重点看解锁前后交易所流入、成交量和价格是否已提前反应。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0001,news,first_hand:hyperliquid_clearinghouse_state,2026-05-28 19:23:27 UTC+8,2026-05-28 19:23:27 UTC+8,BTC,news_flash,whale_position,unknown,72.0,0.6,True,0,,,【巨鲸仓位】BTC Hyperliquid 多头仓位：3495.99 万美元,"<b>⚡ 链上大户 BTC多头仓位异动</b>

<b>时间：</b>2026-05-28 19:23:27 北京时间
<b>主体：</b>Hyperliquid
<b>类型：</b>巨鲸仓位
<b>规模：</b>3495.99 万美元

<b>关键事实：</b>
• 某地址在Hyperliquid持有BTC多头3496.0万美元。
• 当前浮亏157.4万美元。
• 距离爆仓约15.3%。

<b>关注点：</b>这是静态大仓位快照，只有继续变化或接近爆仓时才值得升级提醒。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0002,news,first_hand:hyperliquid_clearinghouse_state,2026-05-28 19:23:27 UTC+8,2026-05-28 19:23:27 UTC+8,ETH,news_flash,whale_position,unknown,87.0,0.6,True,0,,,【巨鲸仓位】ETH Hyperliquid 多头仓位：7952.00 万美元,"<b>⚡ Matrixport Related ETH多头仓位异动</b>

<b>时间：</b>2026-05-28 19:23:27 北京时间
<b>主体：</b>Matrixport Related
<b>类型：</b>巨鲸仓位
<b>规模：</b>7952.00 万美元

<b>关键事实：</b>
• Matrixport Related持有ETH多头7952.0万美元。
• 当前浮亏1109.8万美元。
• 距离爆仓约31.8%。

<b>关注点：</b>这是静态大仓位快照，只有继续变化或接近爆仓时才值得升级提醒。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0003,news,first_hand:hyperliquid_clearinghouse_state,2026-05-28 19:23:27 UTC+8,2026-05-28 19:23:27 UTC+8,BTC,news_flash,whale_position,unknown,72.0,0.6,True,0,,,【巨鲸仓位】BTC Hyperliquid 空头仓位：3437.52 万美元,"<b>⚡ loraclexyz BTC空头仓位异动</b>

<b>时间：</b>2026-05-28 19:23:27 北京时间
<b>主体：</b>loraclexyz
<b>类型：</b>巨鲸仓位
<b>规模：</b>3437.52 万美元

<b>关键事实：</b>
• loraclexyz持有BTC空头3437.5万美元。
• 当前浮盈88.9万美元。
• 距离爆仓约190.4%。

<b>关注点：</b>这是静态大仓位快照，只有继续变化或接近爆仓时才值得升级提醒。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0004,news,first_hand:hyperliquid_clearinghouse_state,2026-05-28 19:23:27 UTC+8,2026-05-28 19:23:27 UTC+8,HYPE,news_flash,whale_position,unknown,90.0,0.6,True,0,,,【巨鲸仓位】HYPE Hyperliquid 空头仓位：1.03 亿美元,"<b>⚡ loraclexyz HYPE空头仓位异动</b>

<b>时间：</b>2026-05-28 19:23:27 北京时间
<b>主体：</b>loraclexyz
<b>类型：</b>巨鲸仓位
<b>规模：</b>1.03 亿美元

<b>关键事实：</b>
• loraclexyz持有HYPE空头1.03亿美元。
• 当前浮亏2063.8万美元。
• 距离爆仓约58.7%。

<b>关注点：</b>这是静态大仓位快照，只有继续变化或接近爆仓时才值得升级提醒。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0005,news,first_hand:hyperliquid_clearinghouse_state,2026-05-28 19:23:27 UTC+8,2026-05-28 19:23:27 UTC+8,HYPE,news_flash,whale_position,unknown,87.0,0.6,True,0,,,【巨鲸仓位】HYPE Hyperliquid 多头仓位：7836.71 万美元,"<b>⚡ 链上大户 HYPE多头仓位异动</b>

<b>时间：</b>2026-05-28 19:23:27 北京时间
<b>主体：</b>Hyperliquid
<b>类型：</b>巨鲸仓位
<b>规模：</b>7836.71 万美元

<b>关键事实：</b>
• 某地址在Hyperliquid持有HYPE多头7836.7万美元。
• 当前浮盈2499.3万美元。
• 距离爆仓约13.6%。

<b>关注点：</b>这是静态大仓位快照，只有继续变化或接近爆仓时才值得升级提醒。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0006,news,first_hand:cex_listing_announcement,2026-05-28 08:00:00 UTC+8,2026-05-28 08:00:00 UTC+8,CTR,news_flash,exchange_listing,unknown,90.0,0.85,True,0,,,【交易所上新】Binance 发布 CTR 相关上新公告,"<b>⚡ CTR交易所公告</b>

<b>时间：</b>2026-05-28 08:00:00 北京时间
<b>主体：</b>Binance
<b>类型：</b>交易所上新
<b>规模：</b>未披露

<b>关键事实：</b>
• 交易所上新：CTR，规模未披露。

<b>关注点：</b>重点核对公告交易对、上线时间和是否已被市场提前消化。
🔗 <b>来源：</b>https://www.binance.com/en/support/announcement/ee40eb721abc460cb7edca6df04d782b

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0007,news,first_hand:token_unlock_calendar,2026-05-28 19:23:36 UTC+8,2026-05-28 19:23:36 UTC+8,HAEDAL,news_flash,token_unlock,unknown,60.0,0.6,True,0,,,【代币解锁】HAEDAL 即将发生计划解锁,"<b>⚡ HAEDAL解锁预警</b>

<b>时间：</b>2026-05-28 20:00:00 北京时间
<b>主体：</b>Token Unlocks
<b>类型：</b>代币解锁
<b>规模：</b>76.20 万美元

<b>关键事实：</b>
• HAEDAL将在2026-05-28 20:00:00 北京时间解锁76.2万美元。
• 规模约占当前流通2.92%。
• 距离发生：36 分钟内。
• 主要释放给早期投资人。
• 发现时间：2026-05-28 19:23:36 北京时间

<b>关注点：</b>重点看解锁前后交易所流入、成交量和价格是否已提前反应。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0008,news,first_hand:token_unlock_calendar,2026-05-28 19:23:36 UTC+8,2026-05-28 19:23:36 UTC+8,HOME,news_flash,token_unlock,unknown,65.0,0.6,True,0,,,【代币解锁】HOME 即将发生计划解锁,"<b>⚡ HOME解锁预警</b>

<b>时间：</b>2026-05-29 08:00:00 北京时间
<b>主体：</b>Token Unlocks
<b>类型：</b>代币解锁
<b>规模：</b>1961.73 万美元

<b>关键事实：</b>
• HOME将在2026-05-29 08:00:00 北京时间解锁1961.7万美元。
• 规模约占当前流通7.50%。
• 距离发生：约 12.6 小时后。
• 主要释放给团队/贡献者。
• 发现时间：2026-05-28 19:23:36 北京时间

<b>关注点：</b>重点看解锁前后交易所流入、成交量和价格是否已提前反应。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
news_tg_watcher_0009,news,first_hand:token_unlock_calendar,2026-05-28 19:23:36 UTC+8,2026-05-28 19:23:36 UTC+8,TBOT,news_flash,token_unlock,unknown,60.0,0.6,True,0,,,【代币解锁】TBOT 即将发生计划解锁,"<b>⚡ TBOT解锁预警</b>

<b>时间：</b>2026-05-31 08:00:00 北京时间
<b>主体：</b>Token Unlocks
<b>类型：</b>代币解锁
<b>规模：</b>1,097.64 美元

<b>关键事实：</b>
• TBOT将在2026-05-31 08:00:00 北京时间解锁1,098美元。
• 规模约占当前流通10.76%。
• 距离发生：约 2.5 天后。
• 主要释放给早期投资人。
• 发现时间：2026-05-28 19:23:36 北京时间

<b>关注点：</b>重点看解锁前后交易所流入、成交量和价格是否已提前反应。

仅供市场观察，不构成交易建议。",,2026-05-29 14:29:04 UTC+8
